,year,d14c,sig_d14c,id
6986,-3637.5,74.3,2.0,Intcal20
6987,-3639.5,71.9,2.7,Intcal20
6988,-3639.5,77.8,2.0,Intcal20
6989,-3641.5,74.3,2.8,Intcal20
6990,-3641.5,69.5,2.0,Intcal20
6991,-3643.5,70.9,2.8,Intcal20
6992,-3643.5,70.7,2.0,Intcal20
6993,-3645.5,69.6,2.8,Intcal20
6994,-3645.5,70.7,2.0,Intcal20
6995,-3647.5,68.6,2.8,Intcal20
6996,-3647.5,70.6,2.0,Intcal20
6997,-3649.5,67.0,2.9,Intcal20
6998,-3649.5,69.3,2.0,Intcal20
6999,-3651.5,64.8,2.8,Intcal20
7000,-3651.5,60.4,2.0,Intcal20
7001,-3653.5,65.3,2.8,Intcal20
7002,-3653.5,66.2,2.0,Intcal20
7003,-3655.5,66.0,2.7,Intcal20
7004,-3655.5,64.8,2.0,Intcal20
7005,-3657.5,62.0,2.8,Intcal20
7006,-3657.5,63.3,2.0,Intcal20
7007,-3659.5,63.7,2.8,Intcal20
7008,-3659.5,62.6,2.0,Intcal20
7009,-3661.5,62.8,2.8,Intcal20
7010,-3661.5,59.5,2.0,Intcal20
7011,-3663.5,60.0,2.2,Intcal20
7012,-3663.5,62.9,2.0,Intcal20
7013,-3665.5,60.4,2.2,Intcal20
7014,-3665.5,58.1,2.0,Intcal20
7015,-3667.5,59.8,2.2,Intcal20
7016,-3667.5,62.6,2.0,Intcal20
7017,-3669.5,68.3,2.3,Intcal20
7018,-3669.5,66.8,2.0,Intcal20
7019,-3671.5,67.2,2.3,Intcal20
7020,-3671.5,67.0,2.0,Intcal20
7021,-3673.5,64.3,2.3,Intcal20
7022,-3673.5,65.2,2.0,Intcal20
7023,-3675.5,69.2,2.3,Intcal20
7024,-3675.5,69.5,2.0,Intcal20
7025,-3677.5,63.9,2.3,Intcal20
7026,-3677.5,69.7,2.0,Intcal20
7027,-3679.5,67.7,2.5,Intcal20
7028,-3679.5,67.9,2.0,Intcal20
7029,-3681.5,69.2,2.4,Intcal20
7030,-3681.5,69.2,2.0,Intcal20
7031,-3683.5,69.4,2.5,Intcal20
7032,-3683.5,70.5,2.0,Intcal20
7033,-3685.5,68.8,2.5,Intcal20
7034,-3685.5,66.8,2.0,Intcal20
7035,-3687.5,74.5,2.4,Intcal20
7036,-3687.5,72.1,2.0,Intcal20
7037,-3689.5,74.9,2.5,Intcal20
7038,-3689.5,69.0,2.0,Intcal20
7039,780.0,-7.1,2.2,Intcal20
7040,779.0,-4.0,2.4,Intcal20
7041,778.0,-5.0,2.1,Intcal20
7042,777.0,-0.0,2.5,Intcal20
7043,776.0,0.5,2.4,Intcal20
7044,775.0,-1.6,2.2,Intcal20
7045,774.0,-18.4,2.2,Intcal20
7046,773.0,-19.1,2.2,Intcal20
7047,772.0,-18.7,2.1,Intcal20
7048,771.0,-17.6,2.1,Intcal20
7049,770.0,-15.4,2.2,Intcal20
7050,-1544.0,9.0,1.8,Intcal20
7051,-1544.0,11.2,1.8,Intcal20
7052,-1545.0,11.8,1.8,Intcal20
7053,-1546.0,10.7,1.8,Intcal20
7054,-1547.0,10.2,1.8,Intcal20
7055,-1547.0,11.2,1.9,Intcal20
7056,-1548.0,10.7,1.8,Intcal20
7057,-1549.0,8.5,1.9,Intcal20
7058,-1550.0,8.4,1.8,Intcal20
7059,-1550.0,8.8,1.8,Intcal20
7060,-1631.0,11.9,1.9,Intcal20
7061,-1635.0,13.4,1.9,Intcal20
7062,-1639.0,15.8,1.9,Intcal20
7063,-1643.0,14.2,1.9,Intcal20
7064,-1647.0,12.2,1.9,Intcal20
7065,-1651.0,17.0,1.9,Intcal20
7066,-1655.0,16.3,1.9,Intcal20
7067,-1659.0,17.1,1.9,Intcal20
7068,-1584.0,15.1,1.8,Intcal20
7069,-1585.0,15.2,1.8,Intcal20
7070,-1586.0,18.5,1.8,Intcal20
7071,-1587.0,15.6,1.8,Intcal20
7072,-1588.0,14.5,1.8,Intcal20
7073,-1589.0,15.4,1.8,Intcal20
7074,-1590.0,15.6,1.8,Intcal20
7075,-1591.0,12.4,1.8,Intcal20
7076,-1592.0,15.9,1.8,Intcal20
7077,-1593.0,19.1,1.8,Intcal20
7078,-1594.0,17.1,1.8,Intcal20
7079,-1595.0,18.3,1.8,Intcal20
7080,-1596.0,19.5,1.8,Intcal20
7081,-1597.0,16.0,1.8,Intcal20
7082,-1598.0,17.7,1.8,Intcal20
7083,-1599.0,20.2,1.8,Intcal20
7084,-1600.0,15.8,1.9,Intcal20
7085,-1601.0,15.5,1.9,Intcal20
7086,-1602.0,16.8,1.9,Intcal20
7087,-1603.0,17.9,1.9,Intcal20
7088,-1604.0,17.7,1.9,Intcal20
7089,-1605.0,20.1,1.9,Intcal20
7090,-1606.0,19.2,1.9,Intcal20
7091,-1607.0,18.7,1.9,Intcal20
7092,-1608.0,19.8,1.9,Intcal20
7093,-1609.0,18.4,1.9,Intcal20
7094,-1610.0,17.6,1.9,Intcal20
7095,-1611.0,15.2,1.9,Intcal20
7096,-1612.0,16.5,1.9,Intcal20
7097,-1613.0,16.4,1.9,Intcal20
7098,-1614.0,17.0,1.9,Intcal20
7099,-1615.0,10.4,1.9,Intcal20
7100,-1616.0,17.4,1.9,Intcal20
7101,-1617.0,17.0,1.9,Intcal20
7102,-1618.0,13.6,1.9,Intcal20
7103,-1619.0,16.1,1.9,Intcal20
7104,-1620.0,14.6,1.9,Intcal20
7105,-1621.0,14.3,1.9,Intcal20
7106,-1622.0,14.9,1.9,Intcal20
7107,-1623.0,12.5,1.9,Intcal20
7108,-1624.0,15.8,1.9,Intcal20
7109,-5410.0,88.1,2.4,Intcal20
7110,-5412.0,89.0,2.4,Intcal20
7111,-5414.0,89.7,2.4,Intcal20
7112,-5416.0,90.1,2.4,Intcal20
7113,-5418.0,89.1,2.4,Intcal20
7114,-5420.0,86.5,2.4,Intcal20
7115,-5422.0,89.5,2.4,Intcal20
7116,-5424.0,87.6,2.6,Intcal20
7117,-5426.0,95.1,2.6,Intcal20
7118,-5428.0,90.7,2.4,Intcal20
7119,-5430.0,92.1,2.4,Intcal20
7120,-5432.0,96.0,2.5,Intcal20
7121,-5434.0,95.0,2.5,Intcal20
7122,-5436.0,99.5,2.5,Intcal20
7123,-5438.0,92.8,2.4,Intcal20
7124,-5440.0,94.9,2.5,Intcal20
7125,-5442.0,97.5,2.6,Intcal20
7126,-5444.0,100.3,2.5,Intcal20
7127,-5446.0,97.7,2.5,Intcal20
7128,-5448.0,99.8,2.5,Intcal20
7129,-5450.0,98.5,2.6,Intcal20
7130,-5452.0,98.0,2.5,Intcal20
7131,-5454.0,104.0,2.5,Intcal20
7132,-5456.0,104.7,2.5,Intcal20
7133,-5458.0,102.9,2.5,Intcal20
7134,-5459.0,101.9,2.5,Intcal20
7135,-5460.0,101.6,2.5,Intcal20
7136,-5461.0,102.6,2.5,Intcal20
7137,-5462.0,102.0,2.5,Intcal20
7138,-5463.0,100.4,2.5,Intcal20
7139,-5464.0,102.2,2.5,Intcal20
7140,-5465.0,101.1,2.5,Intcal20
7141,-5466.0,100.0,2.5,Intcal20
7142,-5467.0,102.0,2.5,Intcal20
7143,-5468.0,98.6,2.5,Intcal20
7144,-5469.0,101.2,2.5,Intcal20
7145,-5471.0,99.7,2.5,Intcal20
7146,-5472.0,101.3,2.5,Intcal20
7147,-5473.0,96.3,2.5,Intcal20
7148,-5474.0,92.8,2.4,Intcal20
7149,-5475.0,89.0,2.4,Intcal20
7150,-5476.0,86.2,2.4,Intcal20
7151,-5477.0,91.2,2.4,Intcal20
7152,-5478.0,90.7,3.1,Intcal20
7153,-5479.0,88.3,2.4,Intcal20
7154,-5481.0,79.8,2.4,Intcal20
7155,-5482.0,84.5,2.4,Intcal20
7156,-5483.0,82.5,2.4,Intcal20
7157,-5484.0,78.1,2.4,Intcal20
7158,-5485.0,83.5,2.4,Intcal20
7159,-5487.0,85.1,2.4,Intcal20
7160,-5489.0,86.5,2.4,Intcal20
7161,-1499.0,16.6,1.8,Intcal20
7162,-1499.0,17.0,1.8,Intcal20
7163,-1500.0,16.5,1.8,Intcal20
7164,-1501.0,16.1,1.8,Intcal20
7165,-1502.0,14.7,1.8,Intcal20
7166,-1502.0,15.7,1.8,Intcal20
7167,-1503.0,15.6,1.8,Intcal20
7168,-1504.0,13.7,1.8,Intcal20
7169,-1505.0,11.9,1.8,Intcal20
7170,-1505.0,16.1,1.8,Intcal20
7171,-1506.0,12.6,1.8,Intcal20
7172,-1507.0,14.3,1.8,Intcal20
7173,-1508.0,12.7,1.8,Intcal20
7174,-1508.0,13.9,1.8,Intcal20
7175,-1509.0,13.7,1.8,Intcal20
7176,-1510.0,10.8,1.8,Intcal20
7177,-1511.0,14.2,1.8,Intcal20
7178,-1511.0,12.4,1.8,Intcal20
7179,-1512.0,15.5,1.8,Intcal20
7180,-1513.0,12.2,1.8,Intcal20
7181,-1514.0,11.5,1.8,Intcal20
7182,-1514.0,11.5,1.8,Intcal20
7183,-1515.0,15.6,1.8,Intcal20
7184,-1516.0,14.4,1.8,Intcal20
7185,-1517.0,10.5,1.8,Intcal20
7186,-1517.0,12.8,1.8,Intcal20
7187,-1518.0,11.8,1.8,Intcal20
7188,-1519.0,12.5,1.8,Intcal20
7189,-1520.0,12.1,1.8,Intcal20
7190,-1520.0,12.9,1.8,Intcal20
7191,-1521.0,11.1,1.8,Intcal20
7192,-1522.0,10.5,1.8,Intcal20
7193,-1523.0,9.2,1.8,Intcal20
7194,-1523.0,14.3,1.8,Intcal20
7195,-1524.0,15.4,1.8,Intcal20
7196,-1525.0,15.7,1.8,Intcal20
7197,-1526.0,15.1,1.8,Intcal20
7198,-1526.0,17.2,1.8,Intcal20
7199,-1527.0,18.2,1.8,Intcal20
7200,-1528.0,17.0,1.8,Intcal20
7201,-1529.0,14.3,1.8,Intcal20
7202,-1529.0,15.9,1.8,Intcal20
7203,-1530.0,12.9,1.8,Intcal20
7204,-1531.0,12.4,1.8,Intcal20
7205,-1532.0,9.8,1.8,Intcal20
7206,-1532.0,11.7,1.8,Intcal20
7207,-1533.0,11.3,1.8,Intcal20
7208,-1534.0,11.2,1.8,Intcal20
7209,-1535.0,10.8,1.8,Intcal20
7210,-1535.0,15.1,1.8,Intcal20
7211,-1536.0,13.5,1.8,Intcal20
7212,-1537.0,13.2,1.8,Intcal20
7213,-1538.0,11.1,1.8,Intcal20
7214,-1538.0,11.3,1.8,Intcal20
7215,-1539.0,10.6,1.9,Intcal20
7216,-1540.0,13.2,1.8,Intcal20
7217,-1541.0,10.2,1.8,Intcal20
7218,-1541.0,10.9,1.8,Intcal20
7219,-1542.0,10.6,1.8,Intcal20
7220,-1543.0,10.2,1.8,Intcal20
7221,-1551.0,11.5,1.9,Intcal20
7222,-1552.0,8.5,1.8,Intcal20
7223,-1553.0,7.7,1.8,Intcal20
7224,-1554.0,12.1,1.9,Intcal20
7225,-1555.0,8.6,1.8,Intcal20
7226,-1556.0,14.5,1.8,Intcal20
7227,-1557.0,12.1,1.9,Intcal20
7228,-1558.0,12.4,1.8,Intcal20
7229,-1559.0,8.6,1.8,Intcal20
7230,-1560.0,10.9,1.9,Intcal20
7231,-1561.0,8.1,1.8,Intcal20
7232,-1561.0,12.1,1.8,Intcal20
7233,-1562.0,11.2,1.8,Intcal20
7234,-1563.0,13.4,1.9,Intcal20
7235,-1564.0,10.1,1.8,Intcal20
7236,-1565.0,13.7,1.8,Intcal20
7237,-1565.0,12.2,1.8,Intcal20
7238,-1566.0,12.7,1.9,Intcal20
7239,-1567.0,9.2,1.8,Intcal20
7240,-1568.0,10.8,1.8,Intcal20
7241,-1569.0,11.1,1.9,Intcal20
7242,-1570.0,12.1,1.8,Intcal20
7243,-1570.0,12.5,1.8,Intcal20
7244,-1571.0,12.6,1.8,Intcal20
7245,-1572.0,13.5,1.9,Intcal20
7246,-1573.0,13.3,1.8,Intcal20
7247,-1574.0,15.1,1.8,Intcal20
7248,-1574.0,15.7,1.8,Intcal20
7249,-1575.0,15.0,1.9,Intcal20
7250,-1576.0,17.6,1.8,Intcal20
7251,-1577.0,16.2,1.8,Intcal20
7252,-1578.0,17.7,1.9,Intcal20
7253,-1579.0,13.9,1.8,Intcal20
7254,-1579.0,14.6,1.8,Intcal20
7255,-1580.0,16.2,1.8,Intcal20
7256,-1581.0,15.3,1.9,Intcal20
7257,-1582.0,17.1,1.8,Intcal20
7258,-1583.0,12.5,2.0,Intcal20
7259,-1583.0,16.2,1.8,Intcal20
7260,-1584.0,15.2,1.8,Intcal20
7261,-1585.0,14.9,1.8,Intcal20
7262,-1586.0,17.1,1.8,Intcal20
7263,-1587.0,19.4,1.8,Intcal20
7264,-1588.0,16.7,1.8,Intcal20
7265,-1589.0,16.1,1.8,Intcal20
7266,-1590.0,16.1,1.8,Intcal20
7267,-1591.0,16.2,1.8,Intcal20
7268,-1592.0,16.3,1.8,Intcal20
7269,-1593.0,18.1,1.8,Intcal20
7270,-1594.0,18.7,1.8,Intcal20
7271,-1595.0,20.1,1.8,Intcal20
7272,-1596.0,23.3,1.8,Intcal20
7273,-1597.0,14.9,1.8,Intcal20
7274,-1598.0,17.5,1.8,Intcal20
7275,-1599.0,19.6,1.8,Intcal20
7276,-1600.0,16.4,1.8,Intcal20
7277,-1601.0,16.3,1.8,Intcal20
7278,-1602.0,18.8,1.8,Intcal20
7279,-1603.0,16.5,1.8,Intcal20
7280,-1603.0,19.6,1.9,Intcal20
7281,-1604.0,16.1,1.8,Intcal20
7282,-1605.0,19.6,1.8,Intcal20
7283,-1606.0,18.4,1.8,Intcal20
7284,-1607.0,19.3,1.8,Intcal20
7285,-1607.0,20.9,1.9,Intcal20
7286,-1608.0,21.7,1.8,Intcal20
7287,-1609.0,18.4,1.8,Intcal20
7288,-1610.0,16.4,1.8,Intcal20
7289,-1611.0,20.4,1.8,Intcal20
7290,-1611.0,18.5,1.9,Intcal20
7291,-1612.0,20.9,1.8,Intcal20
7292,-1613.0,19.8,1.8,Intcal20
7293,-1614.0,20.5,1.8,Intcal20
7294,-1615.0,16.7,1.8,Intcal20
7295,-1615.0,16.9,1.9,Intcal20
7296,-1616.0,14.8,1.8,Intcal20
7297,-1617.0,19.8,1.8,Intcal20
7298,-1618.0,16.6,1.8,Intcal20
7299,-1619.0,13.9,1.8,Intcal20
7300,-1619.0,17.7,1.9,Intcal20
7301,-1620.0,15.8,1.9,Intcal20
7302,-1621.0,13.2,1.8,Intcal20
7303,-1622.0,15.1,1.8,Intcal20
7304,-1623.0,13.5,1.9,Intcal20
7305,-1623.0,15.6,1.9,Intcal20
7306,-1624.0,15.8,1.8,Intcal20
7307,-1625.0,12.3,1.8,Intcal20
7308,-1626.0,14.8,1.8,Intcal20
7309,-1627.0,13.3,1.6,Intcal20
7310,-1627.0,15.0,1.9,Intcal20
7311,-1628.0,14.4,1.8,Intcal20
7312,-1629.0,13.0,1.9,Intcal20
7313,-1630.0,13.8,1.8,Intcal20
7314,-1630.0,14.8,1.8,Intcal20
7315,-1631.0,14.0,1.8,Intcal20
7316,-1632.0,12.6,1.9,Intcal20
7317,-1633.0,13.5,1.8,Intcal20
7318,-1634.0,15.5,2.0,Intcal20
7319,-1634.0,14.6,1.8,Intcal20
7320,-1635.0,14.1,1.9,Intcal20
7321,-1636.0,10.8,1.8,Intcal20
7322,-1637.0,10.5,1.8,Intcal20
7323,-1638.0,14.1,1.8,Intcal20
7324,-1639.0,12.6,1.8,Intcal20
7325,-1639.0,16.5,1.8,Intcal20
7326,-1640.0,13.4,1.8,Intcal20
7327,-1641.0,14.7,1.9,Intcal20
7328,-1642.0,12.7,2.0,Intcal20
7329,-1643.0,13.7,1.8,Intcal20
7330,-1643.0,16.2,2.0,Intcal20
7331,-1644.0,12.6,1.9,Intcal20
7332,-1645.0,13.8,2.0,Intcal20
7333,-1646.0,12.2,2.0,Intcal20
7334,-1647.0,13.6,1.9,Intcal20
7335,-1648.0,14.3,1.8,Intcal20
7336,-1648.0,12.4,1.9,Intcal20
7337,-1649.0,15.1,2.0,Intcal20
7338,-1650.0,16.2,1.9,Intcal20
7339,-1651.0,12.9,2.0,Intcal20
7340,-1652.0,14.8,1.8,Intcal20
7341,-1652.0,15.1,2.0,Intcal20
7342,-1653.0,15.2,1.9,Intcal20
7343,-1654.0,13.6,1.9,Intcal20
7344,-1655.0,14.9,1.9,Intcal20
7345,-1656.0,19.4,1.8,Intcal20
7346,-1657.0,15.9,1.8,Intcal20
7347,-1657.0,15.4,1.9,Intcal20
7348,-1658.0,15.9,1.8,Intcal20
7349,-1658.0,15.3,1.9,Intcal20
7350,-1659.0,16.1,1.8,Intcal20
7351,-1660.0,15.4,2.0,Intcal20
7352,-1661.0,16.3,1.8,Intcal20
7353,-1661.0,14.2,2.0,Intcal20
7354,-1662.0,18.0,1.9,Intcal20
7355,-1663.0,16.6,1.9,Intcal20
7356,-1664.0,15.2,2.0,Intcal20
7357,-1665.0,17.3,1.9,Intcal20
7358,-1666.0,18.6,1.8,Intcal20
7359,-1666.0,17.1,1.9,Intcal20
7360,-1667.0,15.4,1.9,Intcal20
7361,-1668.0,17.8,1.9,Intcal20
7362,-1669.0,16.0,2.0,Intcal20
7363,-1670.0,16.7,1.8,Intcal20
7364,-1670.0,17.2,2.0,Intcal20
7365,-1671.0,19.7,1.9,Intcal20
7366,-1672.0,17.7,2.0,Intcal20
7367,-1673.0,17.3,2.0,Intcal20
7368,-1674.0,19.4,1.9,Intcal20
7369,-1675.0,18.5,1.8,Intcal20
7370,-1675.0,15.0,2.0,Intcal20
7371,-1676.0,16.6,2.0,Intcal20
7372,-1677.0,16.8,1.9,Intcal20
7373,-1678.0,15.9,2.0,Intcal20
7374,-1679.0,18.9,1.8,Intcal20
7375,-1679.0,17.4,2.0,Intcal20
0,-5411.0,90.1,2.8,Miyake21_Finland2
1,-5409.0,97.7,2.9,Miyake21_Finland2
2,-5407.0,96.9,2.9,Miyake21_Finland2
3,-5405.0,93.3,2.9,Miyake21_Finland2
4,-5403.0,90.6,2.8,Miyake21_Finland2
5,-5401.0,91.3,2.8,Miyake21_Finland2
0,-5421.0,88.9,1.8,Miyake21_Switzerland
1,-5420.0,89.1,2.4,Miyake21_Switzerland
2,-5419.0,0.0,0.0,Miyake21_Switzerland
3,-5418.0,92.3,1.8,Miyake21_Switzerland
4,-5417.0,90.5,2.5,Miyake21_Switzerland
5,-5416.0,95.5,1.8,Miyake21_Switzerland
6,-5415.0,92.7,1.8,Miyake21_Switzerland
7,-5414.0,91.4,2.4,Miyake21_Switzerland
8,-5413.0,90.1,2.5,Miyake21_Switzerland
9,-5412.0,89.4,1.8,Miyake21_Switzerland
10,-5411.0,93.5,1.8,Miyake21_Switzerland
11,-5410.0,95.8,2.5,Miyake21_Switzerland
12,-5409.0,98.8,1.8,Miyake21_Switzerland
13,-5408.0,95.8,1.7,Miyake21_Switzerland
14,-5407.0,94.9,1.6,Miyake21_Switzerland
15,-5406.0,97.6,1.7,Miyake21_Switzerland
16,-5405.0,92.0,1.8,Miyake21_Switzerland
17,-5404.0,92.4,1.7,Miyake21_Switzerland
18,-5403.0,92.0,1.8,Miyake21_Switzerland
19,-5402.0,94.2,2.3,Miyake21_Switzerland
20,-5401.0,92.3,1.7,Miyake21_Switzerland
21,-5400.0,89.5,1.8,Miyake21_Switzerland
22,-5399.0,90.9,1.8,Miyake21_Switzerland
23,-5398.0,91.5,1.7,Miyake21_Switzerland
24,-5397.0,92.2,2.5,Miyake21_Switzerland
25,-5396.0,93.1,1.8,Miyake21_Switzerland
26,-5395.0,87.3,1.8,Miyake21_Switzerland
27,-5394.0,89.5,2.4,Miyake21_Switzerland
28,-5393.0,85.0,2.4,Miyake21_Switzerland
29,-5392.0,90.0,2.4,Miyake21_Switzerland
30,-5391.0,87.5,2.4,Miyake21_Switzerland
31,-5390.0,89.4,1.8,Miyake21_Switzerland
32,-5389.0,87.8,2.4,Miyake21_Switzerland
33,-5388.0,89.8,1.8,Miyake21_Switzerland
34,-5387.0,85.5,2.4,Miyake21_Switzerland
35,-5386.0,91.0,1.8,Miyake21_Switzerland
36,-5385.0,87.1,2.4,Miyake21_Switzerland
37,-5384.0,88.3,2.4,Miyake21_Switzerland
38,-5383.0,83.8,2.4,Miyake21_Switzerland
39,-5382.0,86.7,2.4,Miyake21_Switzerland
40,-5381.0,84.9,2.3,Miyake21_Switzerland
41,-5380.0,87.4,2.4,Miyake21_Switzerland
42,-5379.0,89.5,1.8,Miyake21_Switzerland
43,-5378.0,89.8,2.4,Miyake21_Switzerland
44,-5377.0,92.4,2.4,Miyake21_Switzerland
45,-5376.0,90.7,1.8,Miyake21_Switzerland
46,-5375.0,90.5,2.5,Miyake21_Switzerland
47,-5374.0,91.4,2.4,Miyake21_Switzerland
48,-5372.0,86.0,2.5,Miyake21_Switzerland
49,-5371.0,87.3,2.4,Miyake21_Switzerland
0,-5420.0,89.3,2.3,Miyake21_Bristlecone
1,-5418.0,90.2,2.3,Miyake21_Bristlecone
2,-5416.0,89.8,2.3,Miyake21_Bristlecone
3,-5414.0,89.1,2.3,Miyake21_Bristlecone
4,-5412.0,88.2,2.3,Miyake21_Bristlecone
5,-5411.0,86.1,3.2,Miyake21_Bristlecone
6,-5410.0,96.0,2.3,Miyake21_Bristlecone
7,-5409.0,93.1,3.5,Miyake21_Bristlecone
8,-5408.0,100.3,3.4,Miyake21_Bristlecone
9,-5407.0,93.6,3.5,Miyake21_Bristlecone
10,-5406.0,96.2,3.4,Miyake21_Bristlecone
11,-5405.0,93.6,3.4,Miyake21_Bristlecone
12,-5404.0,90.9,3.5,Miyake21_Bristlecone
13,-5403.0,92.3,3.4,Miyake21_Bristlecone
14,-5402.0,92.5,3.3,Miyake21_Bristlecone
15,-5401.0,92.0,3.4,Miyake21_Bristlecone
16,-5400.0,86.3,3.2,Miyake21_Bristlecone
17,-5398.0,88.3,3.2,Miyake21_Bristlecone
18,-5396.0,86.9,3.4,Miyake21_Bristlecone
19,,,,Miyake21_Bristlecone
0,-5420.0,97.4,3.3,Miyake21_Finland1
1,-5419.0,96.4,3.4,Miyake21_Finland1
2,-5418.0,97.4,3.3,Miyake21_Finland1
3,-5417.0,92.9,3.7,Miyake21_Finland1
4,-5416.0,98.6,3.6,Miyake21_Finland1
5,-5415.0,93.0,3.8,Miyake21_Finland1
6,-5414.0,90.3,3.7,Miyake21_Finland1
7,-5413.0,87.9,3.2,Miyake21_Finland1
8,-5412.0,95.1,3.1,Miyake21_Finland1
9,-5411.0,92.1,3.4,Miyake21_Finland1
10,-5410.0,99.5,3.0,Miyake21_Finland1
11,-5409.0,99.2,3.4,Miyake21_Finland1
12,-5408.0,100.2,3.0,Miyake21_Finland1
13,-5407.0,97.7,2.7,Miyake21_Finland1
14,-5406.0,96.3,3.0,Miyake21_Finland1
15,-5405.0,92.5,3.0,Miyake21_Finland1
16,-5404.0,91.3,3.0,Miyake21_Finland1
17,-5403.0,95.0,3.3,Miyake21_Finland1
18,-5402.0,90.0,3.0,Miyake21_Finland1
19,-5401.0,92.7,3.0,Miyake21_Finland1
20,-5400.0,91.7,3.0,Miyake21_Finland1
0,-7147.0,82.91,2.95,Brehm21_AlpineLarch
1,-7147.0,75.91,2.94,Brehm21_AlpineLarch
2,-7147.0,83.95,2.88,Brehm21_AlpineLarch
3,-7147.0,84.19,2.9,Brehm21_AlpineLarch
4,-7147.0,78.59,2.87,Brehm21_AlpineLarch
5,-7147.0,78.65,2.91,Brehm21_AlpineLarch
6,-7147.0,81.98,2.88,Brehm21_AlpineLarch
7,-7147.0,83.67,2.87,Brehm21_AlpineLarch
8,-7147.0,80.9,2.89,Brehm21_AlpineLarch
9,-7147.0,83.6,2.87,Brehm21_AlpineLarch
10,-7147.0,83.31,2.86,Brehm21_AlpineLarch
11,-7147.0,80.85,2.89,Brehm21_AlpineLarch
12,-7147.0,83.41,2.88,Brehm21_AlpineLarch
13,-7147.0,86.97,2.85,Brehm21_AlpineLarch
14,-7147.0,83.46,2.91,Brehm21_AlpineLarch
15,-7147.0,85.9,2.88,Brehm21_AlpineLarch
16,-7147.0,89.94,2.88,Brehm21_AlpineLarch
17,-7147.0,87.6,2.87,Brehm21_AlpineLarch
18,-7147.0,85.23,2.88,Brehm21_AlpineLarch
19,-7147.0,89.94,2.91,Brehm21_AlpineLarch
20,-7147.0,91.98,2.07,Brehm21_AlpineLarch
21,-7147.0,94.13,2.08,Brehm21_AlpineLarch
22,-7147.0,90.74,2.92,Brehm21_AlpineLarch
23,-7147.0,99.9,1.94,Brehm21_AlpineLarch
24,-7147.0,99.61,2.44,Brehm21_AlpineLarch
25,-7147.0,93.78,1.97,Brehm21_AlpineLarch
26,-7147.0,97.05,2.67,Brehm21_AlpineLarch
27,-7147.0,99.6,1.97,Brehm21_AlpineLarch
28,-7147.0,101.84,1.98,Brehm21_AlpineLarch
29,-7147.0,81.93,2.63,Brehm21_AlpineLarch
30,-7147.0,81.08,2.63,Brehm21_AlpineLarch
31,-7147.0,82.12,2.58,Brehm21_AlpineLarch
32,-7147.0,78.78,2.64,Brehm21_AlpineLarch
33,-7147.0,79.52,2.66,Brehm21_AlpineLarch
34,-7147.0,82.33,2.63,Brehm21_AlpineLarch
35,-7147.0,89.65,2.65,Brehm21_AlpineLarch
36,-7147.0,83.59,2.61,Brehm21_AlpineLarch
37,-7147.0,83.48,2.82,Brehm21_AlpineLarch
38,-7147.0,82.11,2.62,Brehm21_AlpineLarch
39,-7147.0,87.04,2.66,Brehm21_AlpineLarch
40,-7147.0,83.83,2.62,Brehm21_AlpineLarch
41,-7147.0,84.42,2.62,Brehm21_AlpineLarch
42,-7147.0,84.72,2.68,Brehm21_AlpineLarch
43,-7147.0,81.08,2.64,Brehm21_AlpineLarch
44,-7147.0,79.67,2.62,Brehm21_AlpineLarch
45,-7147.0,85.09,2.66,Brehm21_AlpineLarch
46,-7147.0,88.02,2.7,Brehm21_AlpineLarch
0,-7150.0,84.33,2.47,Brehm21_USABristlecone
1,-7151.0,87.41,2.53,Brehm21_USABristlecone
2,-7152.0,84.95,2.53,Brehm21_USABristlecone
3,-7153.0,84.5,2.52,Brehm21_USABristlecone
4,-7154.0,85.48,2.52,Brehm21_USABristlecone
5,-7155.0,85.47,2.47,Brehm21_USABristlecone
6,-7156.0,88.63,2.49,Brehm21_USABristlecone
7,-7157.0,80.79,2.46,Brehm21_USABristlecone
8,-7158.0,81.26,2.47,Brehm21_USABristlecone
9,-7159.0,86.11,2.48,Brehm21_USABristlecone
10,-7160.0,82.97,2.49,Brehm21_USABristlecone
11,-7161.0,83.62,2.5,Brehm21_USABristlecone
12,-7162.0,81.75,2.48,Brehm21_USABristlecone
13,-7163.0,87.48,2.54,Brehm21_USABristlecone
14,-7164.0,87.74,2.54,Brehm21_USABristlecone
15,-7165.0,89.46,2.47,Brehm21_USABristlecone
16,-7166.0,90.71,2.52,Brehm21_USABristlecone
17,-7168.0,90.29,2.5,Brehm21_USABristlecone
18,-7169.0,87.7,2.49,Brehm21_USABristlecone
19,-7170.0,93.44,1.9,Brehm21_USABristlecone
20,-7171.0,93.31,1.51,Brehm21_USABristlecone
21,-7172.0,92.45,1.52,Brehm21_USABristlecone
22,-7173.0,97.34,1.54,Brehm21_USABristlecone
23,-7174.0,100.47,1.52,Brehm21_USABristlecone
24,-7175.0,96.55,1.77,Brehm21_USABristlecone
25,-7176.0,95.95,2.5,Brehm21_USABristlecone
26,-7177.0,85.01,1.52,Brehm21_USABristlecone
27,-7178.0,83.74,2.46,Brehm21_USABristlecone
28,-7179.0,80.54,2.44,Brehm21_USABristlecone
29,-7180.0,83.42,2.47,Brehm21_USABristlecone
30,-7181.0,78.59,2.59,Brehm21_USABristlecone
